date,issue_time,issue_slot,target_slot,interval,original_plan_kwh,new_effective_plan_kwh,change_kwh,train_end_date
2025-08-08,12:00,72,134,22:10-22:20,688.3669733333332,688.3669733333332,0.0,2025-08-07
2025-08-08,12:00,72,135,22:20-22:30,1078.357944444445,1078.357944444445,0.0,2025-08-07
2025-08-08,12:00,72,136,22:30-22:40,1494.555735,1494.555735,0.0,2025-08-07
2025-08-08,12:00,72,137,22:40-22:50,691.4413116666665,691.4413116666665,0.0,2025-08-07
2025-08-08,12:00,72,138,22:50-23:00,710.6139999999999,710.6139999999999,0.0,2025-08-07
2025-08-08,12:00,72,139,23:00-23:10,694.9194783333334,694.9194783333334,0.0,2025-08-07
2025-08-08,12:00,72,140,23:10-23:20,660.3620566666667,660.3620566666667,0.0,2025-08-07
2025-08-08,12:00,72,141,23:20-23:30,660.5591666666667,660.5591666666667,0.0,2025-08-07
2025-08-08,12:00,72,142,23:30-23:40,669.7293016666666,669.7293016666666,0.0,2025-08-07
2025-08-08,12:00,72,143,23:40-23:50,679.220265,679.220265,0.0,2025-08-07
2025-08-08,12:00,72,144,23:50-24:00,664.3721666666667,664.3721666666667,0.0,2025-08-07
2025-08-08,18:00,108,109,18:00-18:10,624.4725622222223,624.4725622222223,0.0,2025-08-07
2025-08-08,18:00,108,110,18:10-18:20,663.8168422222224,663.8168422222224,0.0,2025-08-07
2025-08-08,18:00,108,111,18:20-18:30,712.0258833333331,714.7975833333331,2.77170000000001,2025-08-07
2025-08-08,18:00,108,112,18:30-18:40,724.3460566666668,729.7192300000002,5.373173333333398,2025-08-07
2025-08-08,18:00,108,113,18:40-18:50,445.6780522222227,446.4441233333359,0.7660711111132059,2025-08-07
2025-08-08,18:00,108,114,18:50-19:00,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,115,19:00-19:10,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,116,19:10-19:20,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,117,19:20-19:30,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,118,19:30-19:40,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,119,19:40-19:50,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,120,19:50-20:00,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,121,20:00-20:10,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,122,20:10-20:20,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,123,20:20-20:30,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,124,20:30-20:40,0.0,0.0,0.0,2025-08-07
2025-08-08,18:00,108,125,20:40-20:50,746.3852783333335,746.3852783333335,0.0,2025-08-07
2025-08-08,18:00,108,126,20:50-21:00,765.9161666666665,765.9161666666665,0.0,2025-08-07
2025-08-08,18:00,108,127,21:00-21:10,754.65304,754.65304,0.0,2025-08-07
2025-08-08,18:00,108,128,21:10-21:20,765.5377433333332,765.5377433333332,0.0,2025-08-07
2025-08-08,18:00,108,129,21:20-21:30,786.6608333333334,786.6608333333334,0.0,2025-08-07
2025-08-08,18:00,108,130,21:30-21:40,766.5002683333333,766.5002683333333,0.0,2025-08-07
2025-08-08,18:00,108,131,21:40-21:50,721.2205316666665,721.2205316666665,0.0,2025-08-07
2025-08-08,18:00,108,132,21:50-22:00,652.0393333333334,652.0393333333334,0.0,2025-08-07
2025-08-08,18:00,108,133,22:00-22:10,1508.2560250000001,1508.2560250000001,0.0,2025-08-07
2025-08-08,18:00,108,134,22:10-22:20,688.3669733333332,688.3669733333332,0.0,2025-08-07
2025-08-08,18:00,108,135,22:20-22:30,1078.357944444445,1078.357944444445,0.0,2025-08-07
2025-08-08,18:00,108,136,22:30-22:40,1494.555735,1494.555735,0.0,2025-08-07
2025-08-08,18:00,108,137,22:40-22:50,691.4413116666665,691.4413116666665,0.0,2025-08-07
2025-08-08,18:00,108,138,22:50-23:00,710.6139999999999,710.6139999999999,0.0,2025-08-07
2025-08-08,18:00,108,139,23:00-23:10,694.9194783333334,694.9194783333334,0.0,2025-08-07
2025-08-08,18:00,108,140,23:10-23:20,660.3620566666667,660.3620566666667,0.0,2025-08-07
2025-08-08,18:00,108,141,23:20-23:30,660.5591666666667,660.5591666666667,0.0,2025-08-07
2025-08-08,18:00,108,142,23:30-23:40,669.7293016666666,669.7293016666666,0.0,2025-08-07
2025-08-08,18:00,108,143,23:40-23:50,679.220265,679.220265,0.0,2025-08-07
2025-08-08,18:00,108,144,23:50-24:00,664.3721666666667,664.3721666666667,0.0,2025-08-07
2025-08-09,00:00,0,1,00:00-00:10,648.9481216666667,648.9481216666667,0.0,2025-08-08
2025-08-09,00:00,0,2,00:10-00:20,649.930465,649.930465,0.0,2025-08-08
2025-08-09,00:00,0,3,00:20-00:30,662.2696666666666,662.2696666666666,0.0,2025-08-08
2025-08-09,00:00,0,4,00:30-00:40,648.2267183333332,648.2267183333332,0.0,2025-08-08
2025-08-09,00:00,0,5,00:40-00:50,643.9542716666666,643.9542716666666,0.0,2025-08-08
2025-08-09,00:00,0,6,00:50-01:00,637.2520000000001,637.2520000000001,0.0,2025-08-08
2025-08-09,00:00,0,7,01:00-01:10,641.7948249999998,641.7948249999998,0.0,2025-08-08
2025-08-09,00:00,0,8,01:10-01:20,683.0576666666667,683.0576666666667,0.0,2025-08-08
2025-08-09,00:00,0,9,01:20-01:30,690.2535000000003,690.2535000000003,0.0,2025-08-08
2025-08-09,00:00,0,10,01:30-01:40,620.5103233333333,620.5103233333333,0.0,2025-08-08
2025-08-09,00:00,0,11,01:40-01:50,601.9665550000001,601.9665550000001,0.0,2025-08-08
2025-08-09,00:00,0,12,01:50-02:00,652.0925,652.0925,0.0,2025-08-08
2025-08-09,00:00,0,13,02:00-02:10,633.3384833333334,633.3384833333334,0.0,2025-08-08
2025-08-09,00:00,0,14,02:10-02:20,632.5675,632.5675,0.0,2025-08-08
2025-08-09,00:00,0,15,02:20-02:30,647.4158333333332,647.4158333333332,0.0,2025-08-08
2025-08-09,00:00,0,16,02:30-02:40,629.4888916666665,629.4888916666665,0.0,2025-08-08
2025-08-09,00:00,0,17,02:40-02:50,640.5547766666667,640.5547766666667,0.0,2025-08-08
2025-08-09,00:00,0,18,02:50-03:00,630.3996666666667,630.3996666666667,0.0,2025-08-08
2025-08-09,00:00,0,19,03:00-03:10,618.8234083333333,618.8234083333333,0.0,2025-08-08
2025-08-09,00:00,0,20,03:10-03:20,623.1306983333332,623.1306983333332,0.0,2025-08-08
2025-08-09,00:00,0,21,03:20-03:30,625.2118333333332,625.2118333333332,0.0,2025-08-08
2025-08-09,00:00,0,22,03:30-03:40,593.3720166666667,593.3720166666667,0.0,2025-08-08
2025-08-09,00:00,0,23,03:40-03:50,589.8946216666667,589.8946216666667,0.0,2025-08-08
2025-08-09,00:00,0,24,03:50-04:00,602.5633333333334,602.5633333333334,0.0,2025-08-08
2025-08-09,00:00,0,25,04:00-04:10,222.77457523888438,222.77457523888438,0.0,2025-08-08
2025-08-09,00:00,0,26,04:10-04:20,578.5651099999999,578.5651099999999,0.0,2025-08-08
2025-08-09,00:00,0,27,04:20-04:30,571.7271666666668,571.7271666666668,0.0,2025-08-08
2025-08-09,00:00,0,28,04:30-04:40,578.8662416666666,578.8662416666666,0.0,2025-08-08
2025-08-09,00:00,0,29,04:40-04:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,30,04:50-05:00,567.1516666666668,567.1516666666668,0.0,2025-08-08
2025-08-09,00:00,0,31,05:00-05:10,573.3523483333333,573.3523483333333,0.0,2025-08-08
2025-08-09,00:00,0,32,05:10-05:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,33,05:20-05:30,515.9094666666667,515.9094666666667,0.0,2025-08-08
2025-08-09,00:00,0,34,05:30-05:40,473.79043277777777,473.79043277777777,0.0,2025-08-08
2025-08-09,00:00,0,35,05:40-05:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,36,05:50-06:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,37,06:00-06:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,38,06:10-06:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,39,06:20-06:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,40,06:30-06:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,41,06:40-06:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,42,06:50-07:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,43,07:00-07:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,44,07:10-07:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,45,07:20-07:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,46,07:30-07:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,47,07:40-07:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,48,07:50-08:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,49,08:00-08:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,50,08:10-08:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,51,08:20-08:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,52,08:30-08:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,53,08:40-08:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,54,08:50-09:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,55,09:00-09:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,56,09:10-09:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,57,09:20-09:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,58,09:30-09:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,59,09:40-09:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,60,09:50-10:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,61,10:00-10:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,62,10:10-10:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,63,10:20-10:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,64,10:30-10:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,65,10:40-10:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,66,10:50-11:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,67,11:00-11:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,68,11:10-11:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,69,11:20-11:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,70,11:30-11:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,71,11:40-11:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,72,11:50-12:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,73,12:00-12:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,74,12:10-12:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,75,12:20-12:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,76,12:30-12:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,77,12:40-12:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,78,12:50-13:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,79,13:00-13:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,80,13:10-13:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,81,13:20-13:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,82,13:30-13:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,83,13:40-13:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,84,13:50-14:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,85,14:00-14:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,86,14:10-14:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,87,14:20-14:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,88,14:30-14:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,89,14:40-14:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,90,14:50-15:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,91,15:00-15:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,92,15:10-15:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,93,15:20-15:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,94,15:30-15:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,95,15:40-15:50,21.02514000000004,21.02514000000004,0.0,2025-08-08
2025-08-09,00:00,0,96,15:50-16:00,46.89215000000013,46.89215000000013,0.0,2025-08-08
2025-08-09,00:00,0,97,16:00-16:10,106.24406055555566,106.24406055555566,0.0,2025-08-08
2025-08-09,00:00,0,98,16:10-16:20,174.61995833333307,174.61995833333307,0.0,2025-08-08
2025-08-09,00:00,0,99,16:20-16:30,252.86576666666687,252.86576666666687,0.0,2025-08-08
2025-08-09,00:00,0,100,16:30-16:40,302.1263027777779,302.1263027777779,0.0,2025-08-08
2025-08-09,00:00,0,101,16:40-16:50,292.9815561111111,292.9815561111111,0.0,2025-08-08
2025-08-09,00:00,0,102,16:50-17:00,305.90286666666657,305.90286666666657,0.0,2025-08-08
2025-08-09,00:00,0,103,17:00-17:10,368.5959572222223,368.5959572222223,0.0,2025-08-08
2025-08-09,00:00,0,104,17:10-17:20,429.7159133333333,429.7159133333333,0.0,2025-08-08
2025-08-09,00:00,0,105,17:20-17:30,484.4902666666666,484.4902666666666,0.0,2025-08-08
2025-08-09,00:00,0,106,17:30-17:40,531.9560622222222,531.9560622222222,0.0,2025-08-08
2025-08-09,00:00,0,107,17:40-17:50,591.5535405555555,591.5535405555555,0.0,2025-08-08
2025-08-09,00:00,0,108,17:50-18:00,615.8133000000003,615.8133000000003,0.0,2025-08-08
2025-08-09,00:00,0,109,18:00-18:10,638.2991294444446,638.2991294444446,0.0,2025-08-08
2025-08-09,00:00,0,110,18:10-18:20,675.6900400000001,675.6900400000001,0.0,2025-08-08
2025-08-09,00:00,0,111,18:20-18:30,711.8528999999999,711.8528999999999,0.0,2025-08-08
2025-08-09,00:00,0,112,18:30-18:40,714.9030555555556,714.9030555555556,0.0,2025-08-08
2025-08-09,00:00,0,113,18:40-18:50,546.1314872222233,546.1314872222233,0.0,2025-08-08
2025-08-09,00:00,0,114,18:50-19:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,115,19:00-19:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,116,19:10-19:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,117,19:20-19:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,118,19:30-19:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,119,19:40-19:50,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,120,19:50-20:00,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,121,20:00-20:10,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,122,20:10-20:20,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,123,20:20-20:30,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,124,20:30-20:40,0.0,0.0,0.0,2025-08-08
2025-08-09,00:00,0,125,20:40-20:50,774.9106249999999,774.9106249999999,0.0,2025-08-08
2025-08-09,00:00,0,126,20:50-21:00,789.7391666666666,789.7391666666666,0.0,2025-08-08
2025-08-09,00:00,0,127,21:00-21:10,761.0493433333332,761.0493433333332,0.0,2025-08-08
2025-08-09,00:00,0,128,21:10-21:20,756.5587699999998,756.5587699999998,0.0,2025-08-08
2025-08-09,00:00,0,129,21:20-21:30,772.9590000000002,772.9590000000002,0.0,2025-08-08
2025-08-09,00:00,0,130,21:30-21:40,740.683425,740.683425,0.0,2025-08-08
2025-08-09,00:00,0,131,21:40-21:50,701.1543233333333,701.1543233333333,0.0,2025-08-08
2025-08-09,00:00,0,132,21:50-22:00,1484.2424999999998,1484.2424999999998,0.0,2025-08-08
2025-08-09,00:00,0,133,22:00-22:10,1504.595625,1504.595625,0.0,2025-08-08
2025-08-09,00:00,0,134,22:10-22:20,670.6589949999999,670.6589949999999,0.0,2025-08-08
2025-08-09,00:00,0,135,22:20-22:30,1493.9868333333334,1493.9868333333334,0.0,2025-08-08
2025-08-09,00:00,0,136,22:30-22:40,1481.2572683333333,1481.2572683333333,0.0,2025-08-08
2025-08-09,00:00,0,137,22:40-22:50,1497.8594983333332,1497.8594983333332,0.0,2025-08-08
2025-08-09,00:00,0,138,22:50-23:00,1483.9296666666664,1483.9296666666664,0.0,2025-08-08
2025-08-09,00:00,0,139,23:00-23:10,1315.9438333333333,1315.9438333333333,0.0,2025-08-08
2025-08-09,00:00,0,140,23:10-23:20,1505.4273933333334,1505.4273933333334,0.0,2025-08-08
2025-08-09,00:00,0,141,23:20-23:30,1523.2086666666667,1523.2086666666667,0.0,2025-08-08
2025-08-09,00:00,0,142,23:30-23:40,1501.9598883333333,1501.9598883333333,0.0,2025-08-08
2025-08-09,00:00,0,143,23:40-23:50,741.7578183333331,741.7578183333331,0.0,2025-08-08
2025-08-09,00:00,0,144,23:50-24:00,862.1853333333335,862.1853333333335,0.0,2025-08-08
2025-08-09,06:00,36,37,06:00-06:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,38,06:10-06:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,39,06:20-06:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,40,06:30-06:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,41,06:40-06:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,42,06:50-07:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,43,07:00-07:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,44,07:10-07:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,45,07:20-07:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,46,07:30-07:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,47,07:40-07:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,48,07:50-08:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,49,08:00-08:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,50,08:10-08:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,51,08:20-08:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,52,08:30-08:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,53,08:40-08:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,54,08:50-09:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,55,09:00-09:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,56,09:10-09:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,57,09:20-09:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,58,09:30-09:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,59,09:40-09:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,60,09:50-10:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,61,10:00-10:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,62,10:10-10:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,63,10:20-10:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,64,10:30-10:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,65,10:40-10:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,66,10:50-11:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,67,11:00-11:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,68,11:10-11:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,69,11:20-11:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,70,11:30-11:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,71,11:40-11:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,72,11:50-12:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,73,12:00-12:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,74,12:10-12:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,75,12:20-12:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,76,12:30-12:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,77,12:40-12:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,78,12:50-13:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,79,13:00-13:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,80,13:10-13:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,81,13:20-13:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,82,13:30-13:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,83,13:40-13:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,84,13:50-14:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,85,14:00-14:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,86,14:10-14:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,87,14:20-14:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,88,14:30-14:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,89,14:40-14:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,90,14:50-15:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,91,15:00-15:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,92,15:10-15:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,93,15:20-15:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,94,15:30-15:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,95,15:40-15:50,21.02514000000004,21.02514000000004,0.0,2025-08-08
2025-08-09,06:00,36,96,15:50-16:00,46.89215000000013,46.89215000000013,0.0,2025-08-08
2025-08-09,06:00,36,97,16:00-16:10,106.24406055555566,106.24406055555566,0.0,2025-08-08
2025-08-09,06:00,36,98,16:10-16:20,174.61995833333307,174.61995833333307,0.0,2025-08-08
2025-08-09,06:00,36,99,16:20-16:30,252.86576666666687,252.86576666666687,0.0,2025-08-08
2025-08-09,06:00,36,100,16:30-16:40,302.1263027777779,302.1263027777779,0.0,2025-08-08
2025-08-09,06:00,36,101,16:40-16:50,292.9815561111111,292.9815561111111,0.0,2025-08-08
2025-08-09,06:00,36,102,16:50-17:00,305.90286666666657,305.90286666666657,0.0,2025-08-08
2025-08-09,06:00,36,103,17:00-17:10,368.5959572222223,368.5959572222223,0.0,2025-08-08
2025-08-09,06:00,36,104,17:10-17:20,429.7159133333333,429.7159133333333,0.0,2025-08-08
2025-08-09,06:00,36,105,17:20-17:30,484.4902666666666,484.4902666666666,0.0,2025-08-08
2025-08-09,06:00,36,106,17:30-17:40,531.9560622222222,531.9560622222222,0.0,2025-08-08
2025-08-09,06:00,36,107,17:40-17:50,591.5535405555555,591.5535405555555,0.0,2025-08-08
2025-08-09,06:00,36,108,17:50-18:00,615.8133000000003,615.8133000000003,0.0,2025-08-08
2025-08-09,06:00,36,109,18:00-18:10,638.2991294444446,638.2991294444446,0.0,2025-08-08
2025-08-09,06:00,36,110,18:10-18:20,675.6900400000001,675.6900400000001,0.0,2025-08-08
2025-08-09,06:00,36,111,18:20-18:30,711.8528999999999,711.8528999999999,0.0,2025-08-08
2025-08-09,06:00,36,112,18:30-18:40,714.9030555555556,717.566206666666,2.6631511111103237,2025-08-08
2025-08-09,06:00,36,113,18:40-18:50,546.1314872222233,546.1314872222233,0.0,2025-08-08
2025-08-09,06:00,36,114,18:50-19:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,115,19:00-19:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,116,19:10-19:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,117,19:20-19:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,118,19:30-19:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,119,19:40-19:50,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,120,19:50-20:00,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,121,20:00-20:10,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,122,20:10-20:20,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,123,20:20-20:30,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,124,20:30-20:40,0.0,0.0,0.0,2025-08-08
2025-08-09,06:00,36,125,20:40-20:50,774.9106249999999,774.9106249999999,0.0,2025-08-08
2025-08-09,06:00,36,126,20:50-21:00,789.7391666666666,789.7391666666666,0.0,2025-08-08
2025-08-09,06:00,36,127,21:00-21:10,761.0493433333332,761.0493433333332,0.0,2025-08-08
2025-08-09,06:00,36,128,21:10-21:20,756.5587699999998,756.5587699999998,0.0,2025-08-08
2025-08-09,06:00,36,129,21:20-21:30,772.9590000000002,772.9590000000002,0.0,2025-08-08
2025-08-09,06:00,36,130,21:30-21:40,740.683425,740.683425,0.0,2025-08-08
2025-08-09,06:00,36,131,21:40-21:50,701.1543233333333,701.1543233333333,0.0,2025-08-08
2025-08-09,06:00,36,132,21:50-22:00,1484.2424999999998,1484.2424999999998,0.0,2025-08-08
2025-08-09,06:00,36,133,22:00-22:10,1504.595625,1504.595625,0.0,2025-08-08
2025-08-09,06:00,36,134,22:10-22:20,670.6589949999999,670.6589949999999,0.0,2025-08-08
2025-08-09,06:00,36,135,22:20-22:30,1493.9868333333334,1493.9868333333334,0.0,2025-08-08
2025-08-09,06:00,36,136,22:30-22:40,1481.2572683333333,1481.2572683333333,0.0,2025-08-08
2025-08-09,06:00,36,137,22:40-22:50,1497.8594983333332,1497.8594983333332,0.0,2025-08-08
2025-08-09,06:00,36,138,22:50-23:00,1483.9296666666664,1483.9296666666664,0.0,2025-08-08
2025-08-09,06:00,36,139,23:00-23:10,1315.9438333333333,1315.9438333333333,0.0,2025-08-08
2025-08-09,06:00,36,140,23:10-23:20,1505.4273933333334,1505.4273933333334,0.0,2025-08-08
2025-08-09,06:00,36,141,23:20-23:30,1523.2086666666667,1523.2086666666667,0.0,2025-08-08
2025-08-09,06:00,36,142,23:30-23:40,1501.9598883333333,1501.9598883333333,0.0,2025-08-08
2025-08-09,06:00,36,143,23:40-23:50,741.7578183333331,741.7578183333331,0.0,2025-08-08
2025-08-09,06:00,36,144,23:50-24:00,862.1853333333335,862.1853333333335,0.0,2025-08-08
2025-08-09,12:00,72,73,12:00-12:10,0.0,0.0,0.0,2025-08-08
2025-08-09,12:00,72,74,12:10-12:20,0.0,0.0,0.0,2025-08-08
2025-08-09,12:00,72,75,12:20-12:30,0.0,0.0,0.0,2025-08-08
2025-08-09,12:00,72,76,12:30-12:40,0.0,0.0,0.0,2025-08-08
2025-08-09,12:00,72,77,12:40-12:50,0.0,0.0,0.0,2025-08-08
