date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh,net_adjustment_cost_yuan,gross_adjustment_fee_yuan,settlement_kind,downward_component_yuan
2025-07-31,2025-07-30,2025-06-05,2025-07-30,10800.0,6369.770223969139,80753.79050697183,80753.79050697183,0.0,0.0,0.0,52844.03933841002,0.0,0.0,52844.03933841001,0.0,52844.03933841001,15110.942747969817,16227.07042428333,7174.921916618661,0.0,0.0,refund,0.0
2025-08-01,2025-07-31,2025-06-06,2025-07-31,6369.770223969139,6294.491667919753,44819.21709459074,44819.21709459074,0.0,0.0,0.0,27859.961403776513,0.0,0.0,27859.961403776513,0.0,27859.961403776513,14262.02440811386,11619.99047101667,20925.823490826882,0.0,0.0,refund,0.0
2025-08-02,2025-08-01,2025-06-07,2025-08-01,6294.491667919753,10713.319531777779,52089.332079496504,52089.332079496504,0.0,0.0,0.0,31280.22718378003,0.0,0.0,31280.22718378003,0.0,31280.22718378003,18845.281755871056,11287.733144783333,23604.75853507545,0.0,0.0,refund,0.0
2025-08-03,2025-08-02,2025-06-08,2025-08-02,10713.319531777779,10014.348158240744,74810.08240381084,74810.08240381084,0.0,0.0,0.0,48348.547186183874,0.0,0.0,48348.547186183874,0.0,48348.547186183874,17448.694932681756,14762.517131655553,9284.424619451298,0.0,0.0,refund,0.0
2025-08-04,2025-08-03,2025-06-09,2025-08-03,10014.348158240744,10620.001514703703,80916.72875965707,80916.72875965707,0.0,0.0,0.0,52306.48997116514,0.0,0.0,52306.48997116514,0.0,52306.48997116514,17735.6031697325,13820.750546666666,11586.221053257896,0.0,0.0,refund,0.0
2025-08-05,2025-08-04,2025-06-10,2025-08-04,10620.001514703703,10533.761443623458,78633.99612010288,78633.99612010288,0.0,0.0,0.0,50752.667510648775,0.0,0.0,50752.667510648775,0.0,50752.667510648775,17354.247170679017,14134.556272222222,10261.995488312747,0.0,0.0,refund,0.0
2025-08-06,2025-08-05,2025-06-11,2025-08-05,10533.761443623458,10464.849147419753,86453.74690306584,86453.74690306584,0.0,0.0,0.0,56544.70978785768,0.0,0.0,56544.70978785768,0.0,56544.70978785768,17487.747725068584,14227.096723888888,15078.696635219478,0.0,0.0,refund,0.0
2025-08-07,2025-08-06,2025-06-12,2025-08-06,10464.849147419753,5486.886099734569,81902.17605027434,81902.17605027434,0.0,0.0,0.0,53297.16580409451,0.0,0.0,53297.16580409451,0.0,53297.16580409451,10708.72482013031,13154.23384722222,20959.699827366258,0.0,0.0,refund,0.0
2025-08-08,2025-08-07,2025-06-13,2025-08-07,5486.886099734569,5634.510032450621,43660.006914683334,43660.006914683334,0.0,0.0,0.0,26547.87304707586,0.0,0.0,26547.87304707586,0.0,26547.87304707586,13233.440154026066,10586.224985316667,25237.620495973933,0.0,0.0,refund,0.0
2025-08-09,2025-08-08,2025-06-14,2025-08-08,5634.510032450621,10508.63167469136,49505.648182461104,49505.648182461104,0.0,0.0,0.0,29220.64412802758,0.0,0.0,29220.64412802758,0.0,29220.64412802758,18764.17114540466,10812.269149761114,22631.81718681756,0.0,0.0,refund,0.0
2025-08-10,2025-08-09,2025-06-15,2025-08-09,10508.63167469136,10304.144711074076,81219.73544758573,81219.73544758573,0.0,0.0,0.0,52712.674121270604,0.0,0.0,52712.674121270604,0.0,52712.674121270604,16714.55930791495,13722.831306666667,12923.388396337452,0.0,0.0,refund,0.0
2025-08-11,2025-08-10,2025-06-16,2025-08-10,10304.144711074076,10121.404454185185,79785.16672816186,79785.16672816186,0.0,0.0,0.0,50594.78146874876,0.0,0.0,50594.781468748755,0.0,50594.781468748755,18255.354634320985,14951.303485,11919.862245507544,0.0,0.0,refund,0.0
2025-08-12,2025-08-11,2025-06-17,2025-08-11,10121.404454185185,10135.131397500001,85900.75263347737,85900.75263347737,0.0,0.0,0.0,54557.62060247054,0.0,0.0,54557.620602470546,0.0,54557.620602470546,17300.098544698212,14000.725572222222,14840.836011001375,0.0,0.0,refund,0.0
2025-08-13,2025-08-12,2025-06-18,2025-08-12,10135.131397500001,10315.257993388892,78129.54189030864,78129.54189030864,0.0,0.0,0.0,49520.68930171749,0.0,0.0,49520.68930171749,0.0,49520.68930171749,17626.570146323727,14115.407882222222,8497.400176207131,0.0,0.0,refund,0.0
2025-08-14,2025-08-13,2025-06-19,2025-08-13,10315.257993388892,5039.153792395066,73355.9412618107,73355.9412618107,0.0,0.0,0.0,48621.81894834604,0.0,0.0,48621.81894834604,0.0,48621.81894834604,13534.778196426607,15711.66412,9606.536202050756,0.0,0.0,refund,0.0
2025-08-15,2025-08-14,2025-06-20,2025-08-14,5039.153792395066,5056.2816672839535,44857.286483593416,44857.286483593416,0.0,0.0,0.0,27678.54173307534,0.0,0.0,27678.54173307534,0.0,27678.54173307534,13300.409213991768,10757.916375933335,25155.06676220164,0.0,0.0,refund,0.0
2025-08-16,2025-08-15,2025-06-21,2025-08-15,5056.2816672839535,10252.386632555552,52251.51002675583,52251.51002675583,0.0,0.0,0.0,31606.72313833696,0.0,0.0,31606.723138336958,0.0,31606.723138336958,19520.27597170096,11134.929068333335,26936.88275672154,0.0,0.0,refund,0.0
2025-08-17,2025-08-16,2025-06-22,2025-08-16,10252.386632555552,10167.389661320984,83286.16153195995,83286.16153195995,0.0,0.0,0.0,52644.80604786639,0.0,0.0,52644.80604786639,0.0,52644.80604786639,17695.41190578875,14409.7809178,16835.136927304527,0.0,0.0,refund,0.0
2025-08-18,2025-08-17,2025-06-23,2025-08-17,10167.389661320984,10021.348458,80589.17597587107,80589.17597587107,0.0,0.0,0.0,51933.016667196905,0.0,0.0,51933.016667196905,0.0,51933.016667196905,18033.752409890265,14738.776534999997,12900.08448431413,0.0,0.0,refund,0.0
2025-08-19,2025-08-18,2025-06-24,2025-08-18,10021.348458,9924.825100537038,79286.71193520576,79286.71193520576,0.0,0.0,4.538833333333173,50817.699073251875,0.0,0.0,50817.699073251875,30.59854491666559,50848.297618168544,17319.642892942386,14115.781764999998,11769.729590596711,0.0,0.0,refund,0.0
2025-08-20,2025-08-19,2025-06-25,2025-08-19,9924.825100537038,9940.398657629628,88407.92687529656,88407.92687529656,0.0,0.0,0.0,55967.43589743228,0.0,0.0,55967.43589743228,0.0,55967.43589743228,19786.06739948559,16012.698392200004,13983.866801344313,0.0,0.0,refund,0.0
2025-08-21,2025-08-20,2025-06-26,2025-08-20,9940.398657629628,5516.779659524693,78529.9943744033,78529.9943744033,0.0,0.0,0.0,50949.06917738395,0.0,0.0,50949.06917738396,0.0,50949.06917738396,12434.835360816181,14053.473740555553,14304.214270809342,0.0,0.0,refund,0.0
2025-08-22,2025-08-21,2025-06-27,2025-08-21,5516.779659524693,5329.788072962961,44306.775166496365,44306.775166496365,0.0,0.0,0.0,27241.888226966028,0.0,0.0,27241.888226966028,0.0,27241.888226966028,14020.625485048009,11524.999070794445,20580.5793522428,0.0,0.0,refund,0.0
2025-08-23,2025-08-22,2025-06-28,2025-08-22,5329.788072962961,10055.749336172841,48488.438197111114,48488.438197111114,0.0,0.0,0.0,28146.044505677924,0.0,0.0,28146.044505677924,0.0,28146.044505677924,18296.097866666667,10566.47413511111,18228.808315555558,0.0,0.0,refund,0.0
2025-08-24,2025-08-23,2025-06-29,2025-08-23,10055.749336172841,10356.592463925928,78828.78022917696,78828.78022917696,0.0,0.0,0.0,51281.453952168464,0.0,0.0,51281.453952168464,0.0,51281.453952168464,18899.998927956098,15038.240316666666,11233.432134554192,0.0,0.0,refund,0.0
2025-08-25,2025-08-24,2025-06-30,2025-08-24,10356.592463925928,10231.960161111112,100381.552658834,100381.552658834,0.0,0.0,0.0,64835.920798250525,0.0,0.0,64835.92079825052,0.0,64835.92079825052,16578.21616971193,13540.524169999997,26570.773642455424,0.0,0.0,refund,0.0
2025-08-26,2025-08-25,2025-07-01,2025-08-25,10231.960161111112,10377.514342240744,78837.34139131002,78837.34139131002,0.0,0.0,0.0,51339.60403810932,0.0,0.0,51339.60403810932,0.0,51339.60403810932,18834.66531236625,15125.080139999998,9598.93783561043,0.0,0.0,refund,0.0
2025-08-27,2025-08-26,2025-07-02,2025-08-26,10377.514342240744,9982.605879611116,79379.82130587776,79379.82130587776,0.0,0.0,0.0,51464.3084288041,0.0,0.0,51464.30842880409,0.0,51464.30842880409,18079.91043727023,15000.145070555554,8385.907072496428,0.0,0.0,refund,0.0
2025-08-28,2025-08-27,2025-07-03,2025-08-27,9982.605879611116,5433.887744635806,73137.29249961591,73137.29249961591,0.0,0.0,0.0,47568.30744187899,0.0,0.0,47568.30744187899,0.0,47568.30744187899,14781.825766351161,16067.125192222225,3654.7969421536336,0.0,0.0,refund,0.0
2025-08-29,2025-08-28,2025-07-04,2025-08-28,5433.887744635806,5437.975962320987,45547.387655575374,45547.387655575374,0.0,0.0,0.0,27981.045831387826,0.0,0.0,27981.045831387826,0.0,27981.045831387826,13951.936709163236,11297.389338505558,20337.619934917697,0.0,0.0,refund,0.0
2025-08-30,2025-08-29,2025-07-05,2025-08-29,5437.975962320987,9681.704949530867,49502.491867779434,49502.491867779434,0.0,0.0,0.0,29270.86137432453,0.0,0.0,29270.861374324526,0.0,29270.861374324526,18200.20371141289,10922.808917755552,23712.37724078876,0.0,0.0,refund,0.0
2025-08-31,2025-08-30,2025-07-06,2025-08-30,9681.704949530867,9961.148262314813,76725.15240265563,76725.15240265563,0.0,0.0,0.0,49580.616144346895,0.0,0.0,49580.616144346895,0.0,49580.616144346895,20251.00410337448,16151.814342227775,5979.339558175588,0.0,0.0,refund,0.0
2025-09-01,2025-08-31,2025-07-07,2025-08-31,9961.148262314813,10800.0,85997.93991731132,85997.93991731132,0.0,0.0,0.0,54509.79509883925,0.0,0.0,54509.79509883925,0.0,54509.79509883925,14803.132952853217,11235.571127894442,28856.24355901921,0.0,0.0,refund,0.0
2025-09-02,2025-09-01,2025-07-08,2025-09-01,10800.0,10800.0,74846.9441612963,74846.9441612963,0.0,0.0,0.0,47888.325259596895,0.0,0.0,47888.32525959689,0.0,47888.32525959689,17128.18826406035,13873.832493888889,17534.832541124833,0.0,0.0,refund,0.0
2025-09-03,2025-09-02,2025-07-09,2025-09-02,10800.0,10800.0,79270.91973016462,79270.91973016462,0.0,0.0,0.0,50721.6440129291,0.0,0.0,50721.64401292909,0.0,50721.64401292909,15705.72842798354,12721.640026666668,20739.114078847735,0.0,0.0,refund,0.0
2025-09-04,2025-09-03,2025-07-10,2025-09-03,10800.0,8257.841060388888,71849.67699218106,71849.67699218106,0.0,0.0,0.0,48030.61690458902,0.0,0.0,48030.61690458901,0.0,48030.61690458901,14375.902558868307,13932.424118333332,17480.633001646092,0.0,0.0,refund,0.0
2025-09-05,2025-09-04,2025-07-11,2025-09-04,8257.841060388888,8217.92290488889,39222.80879797511,39222.80879797511,0.0,0.0,0.0,24415.20144222654,0.0,0.0,24415.20144222654,0.0,24415.20144222654,14654.164433415635,11905.799531016663,29650.182228909467,0.0,0.0,refund,0.0
2025-09-06,2025-09-05,2025-07-12,2025-09-05,8217.92290488889,10800.0,44565.1742506,44565.1742506,0.0,0.0,0.0,26465.516211070903,0.0,0.0,26465.516211070903,0.0,26465.516211070903,17442.254007544583,11804.356360511112,31206.19290356653,0.0,0.0,refund,0.0
2025-09-07,2025-09-06,2025-07-13,2025-09-06,10800.0,10800.0,72359.70947193415,72359.70947193415,0.0,0.0,0.0,46828.53255702919,0.0,0.0,46828.53255702919,0.0,46828.53255702919,17576.64204320987,14237.080054999999,14059.163867057623,0.0,0.0,refund,0.0
2025-09-08,2025-09-07,2025-07-14,2025-09-07,10800.0,10800.0,75838.07965659362,75838.07965659362,0.0,0.0,0.0,47854.19693597936,0.0,0.0,47854.19693597936,0.0,47854.19693597936,17236.643489471873,13961.681226472218,13167.54786026063,0.0,0.0,refund,0.0
2025-09-09,2025-09-08,2025-07-15,2025-09-08,10800.0,10800.0,64542.76600004801,64542.76600004801,0.0,0.0,0.0,41647.547690592335,0.0,0.0,41647.547690592335,0.0,41647.547690592335,18925.02679561042,15329.271704444443,7844.176642215365,0.0,0.0,refund,0.0
2025-09-10,2025-09-09,2025-07-16,2025-09-09,10800.0,10671.699982777778,77138.85787277222,77138.85787277222,0.0,0.0,0.0,48709.64579557942,0.0,0.0,48709.64579557942,0.0,48709.64579557942,18546.846324492457,15138.415538338893,12414.428436618651,0.0,0.0,refund,0.0
2025-09-11,2025-09-10,2025-07-17,2025-09-10,10671.699982777778,6824.672861024693,70988.72874506857,70988.72874506857,0.0,0.0,0.0,46334.84791804974,0.0,0.0,46334.847918049745,0.0,46334.847918049745,14523.11590792867,15226.048295,18195.57534880658,0.0,0.0,refund,0.0
2025-09-12,2025-09-11,2025-07-18,2025-09-11,6824.672861024693,7102.04787965432,36385.16265229314,36385.16265229314,0.0,0.0,0.0,21712.643562480014,0.0,0.0,21712.643562480018,0.0,21712.643562480018,14470.820442414262,11471.727041588889,21834.413051467767,0.0,0.0,refund,0.0
2025-09-13,2025-09-12,2025-07-19,2025-09-12,7102.04787965432,10800.0,41307.65274831111,41307.65274831111,0.0,0.0,0.0,23696.881424822295,0.0,0.0,23696.88142482229,0.0,23696.88142482229,18611.226348395063,11746.936433888888,26436.261350471603,0.0,0.0,refund,0.0
2025-09-14,2025-09-13,2025-07-20,2025-09-13,10800.0,10547.118515111111,79726.83174421125,79726.83174421125,0.0,0.0,0.0,51154.72953251923,0.0,0.0,51154.72953251923,0.0,51154.72953251923,15800.431066172838,13025.942500000001,16853.01842803841,0.0,0.0,refund,0.0
2025-09-15,2025-09-14,2025-07-21,2025-09-14,10547.118515111111,9787.374027592592,62075.77131010974,62075.77131010974,0.0,0.0,114.9690111111104,39808.14892357658,0.0,0.0,39808.14892357657,592.1936467222187,40400.34257029879,20072.783115377224,16942.724362222223,3993.650934732515,0.0,0.0,refund,0.0
2025-09-16,2025-09-15,2025-07-22,2025-09-15,9787.374027592592,9497.277933203703,76781.48235572483,76781.48235572483,0.0,0.0,0.0,47877.03710627582,0.0,0.0,47877.03710627582,0.0,47877.03710627582,18857.52427627571,15535.681148733333,13967.869244849122,0.0,0.0,refund,0.0
2025-09-17,2025-09-16,2025-07-23,2025-09-16,9497.277933203703,9680.984184759262,72518.46783769547,72518.46783769547,0.0,0.0,7.62916666666672,45980.73089195306,0.0,0.0,45980.73089195306,34.70889375000024,46015.43978570306,20159.444439314124,16163.81436944444,8570.348534492461,0.0,0.0,refund,0.0
2025-09-18,2025-09-17,2025-07-24,2025-09-17,9680.984184759262,5015.644115530865,59390.208911399175,59390.208911399175,0.0,0.0,36.85598555555195,38886.23242541213,0.0,0.0,38886.232425412134,178.75152994442695,39064.98395535656,15734.116367524004,16943.44032,1680.33773276406,0.0,0.0,refund,0.0
2025-09-19,2025-09-18,2025-07-25,2025-09-18,5015.644115530865,6309.601994154323,35285.19300602908,35285.19300602908,0.0,0.0,0.0,20468.45668472682,0.0,0.0,20468.456684726818,0.0,20468.456684726818,14976.69300379287,10966.55924231111,15173.70692788066,0.0,0.0,refund,0.0
2025-09-20,2025-09-19,2025-07-26,2025-09-19,6309.601994154323,10295.851110314821,39358.92815748333,39358.92815748333,0.0,0.0,0.0,22151.960698198083,0.0,0.0,22151.960698198083,0.0,22151.960698198083,19741.12553272291,12402.68747696111,16375.056368388205,0.0,0.0,refund,0.0
2025-09-21,2025-09-20,2025-07-27,2025-09-20,10295.851110314821,9521.801492703702,71263.97326778463,71263.97326778463,0.0,0.0,0.0,44794.904789337954,0.0,0.0,44794.904789337954,0.0,44794.904789337954,17706.060971515763,15038.554042777778,10308.978855713309,0.0,0.0,refund,0.0
2025-09-22,2025-09-21,2025-07-28,2025-09-21,9521.801492703702,8839.426636481481,73867.0703204664,73867.0703204664,0.0,0.0,19.555900000000065,46235.71709024825,0.0,0.0,46235.71709024825,131.78740035000044,46367.50449059825,20157.536339451304,16941.741805555554,10056.811803237311,0.0,0.0,refund,0.0
2025-09-23,2025-09-22,2025-07-29,2025-09-22,8839.426636481481,8869.78477505556,73098.89828439643,73098.89828439643,0.0,0.0,6.375000000000114,45610.76730148733,0.0,0.0,45610.76730148733,42.99618750000077,45653.76348898733,20992.681284286693,16976.74951555555,6972.725932331958,0.0,0.0,refund,0.0
2025-09-24,2025-09-23,2025-07-30,2025-09-23,8869.78477505556,8838.802345740742,62744.82877160494,62744.82877160494,0.0,0.0,2482.3083738111127,39720.807248047386,0.0,0.0,39720.807248047386,16909.11449392978,56629.92174197717,18376.029459979418,14912.468048966668,700.3506344032957,0.0,0.0,refund,0.0
2025-09-25,2025-09-24,2025-07-31,2025-09-24,8838.802345740742,4858.292571623459,64370.37579839506,64370.37579839506,0.0,0.0,15.37166666666667,41250.20648750642,0.0,0.0,41250.20648750642,103.4974316666667,41353.70391917308,15919.060299677629,16476.89763944444,4608.13590482854,0.0,0.0,refund,0.0
2025-09-26,2025-09-25,2025-08-01,2025-09-25,4858.292571623459,5525.237853561731,34651.468837894376,34651.468837894376,0.0,0.0,0.0,19625.757288136097,0.0,0.0,19625.757288136097,0.0,19625.757288136097,14914.874027942384,11480.79720888889,13523.148518840879,0.0,0.0,refund,0.0
2025-09-27,2025-09-26,2025-08-02,2025-09-26,5525.237853561731,8669.140694987655,37553.696060127775,37553.696060127775,0.0,0.0,0.0,20470.984460424275,0.0,0.0,20470.984460424275,0.0,20470.984460424275,19505.09327289437,12969.612993761113,13216.913530994518,0.0,0.0,refund,0.0
2025-09-28,2025-09-27,2025-08-03,2025-09-27,8669.140694987655,8675.61743010349,69668.17911500686,69668.17911500686,0.0,0.0,5.868333333333453,43393.24761821713,0.0,0.0,43393.24761821713,39.561369166667475,43432.8089873838,21482.37381131687,17394.89372556241,2098.938195919067,0.0,0.0,refund,0.0
2025-09-29,2025-09-28,2025-08-04,2025-09-28,8675.61743010349,8599.558341277778,72173.68180916485,72173.68180916485,0.0,0.0,97.62395388888672,45120.88407223912,0.0,0.0,45120.88407223912,617.3856300105401,45738.269702249665,20925.903733952222,17018.435204444446,5603.945633545951,0.0,0.0,refund,0.0
2025-09-30,2025-09-29,2025-08-05,2025-09-29,8599.558341277778,8791.223116092593,70983.85527400549,70983.85527400549,0.0,0.0,777.7123983055498,44776.85232437501,0.0,0.0,44776.85232437501,3939.429952729331,48716.282277104336,22623.41828755144,18152.470515583333,1868.4451336762631,0.0,0.0,refund,0.0
2025-10-01,2025-09-30,2025-08-06,2025-09-30,8791.223116092593,10272.833100185184,66966.37496145404,66966.37496145404,0.0,0.0,0.0,41316.72433361887,0.0,0.0,41316.72433361887,0.0,41316.72433361887,21262.720378758568,15889.354521111109,11931.487570473259,0.0,0.0,refund,0.0
2025-10-02,2025-10-01,2025-08-07,2025-10-01,10272.833100185184,7047.962924203704,67717.38197227023,67717.38197227023,0.0,0.0,0.0,43587.707391882715,0.0,0.0,43587.707391882715,0.0,43587.707391882715,13913.074600075452,14171.973584444444,16245.49783997256,0.0,0.0,refund,0.0
2025-10-03,2025-10-02,2025-08-08,2025-10-02,7047.962924203704,7135.512371537037,30090.490089176892,30090.490089176892,0.0,0.0,0.0,16546.45408800144,0.0,0.0,16546.45408800144,0.0,16546.45408800144,15537.400021872427,12506.499515116664,19242.435882421127,0.0,0.0,refund,0.0
2025-10-04,2025-10-03,2025-08-09,2025-10-03,7135.512371537037,10494.733706240739,36184.97000506111,36184.97000506111,0.0,0.0,0.0,19719.216901222284,0.0,0.0,19719.216901222284,0.0,19719.216901222284,19163.288244245537,12498.964276605555,16424.66360408779,0.0,0.0,refund,0.0
2025-10-05,2025-10-04,2025-08-10,2025-10-04,10494.733706240739,10200.910917777777,70657.65557000686,70657.65557000686,0.0,0.0,0.0,44132.10157446044,0.0,0.0,44132.101574460445,0.0,44132.101574460445,17313.394197318245,14288.289809444443,12896.590115466393,0.0,0.0,refund,0.0
2025-10-06,2025-10-05,2025-08-11,2025-10-05,10200.910917777777,9154.772752500001,60358.86052672153,60358.86052672153,0.0,0.0,788.4421064777739,38446.70338336965,0.0,0.0,38446.70338336965,5487.23862569768,43933.94200906733,18446.120724684497,15882.88213574445,850.9547942592626,0.0,0.0,refund,0.0
2025-10-07,2025-10-06,2025-08-12,2025-10-06,9154.772752500001,10195.36856622222,66325.25716134431,66325.25716134431,0.0,0.0,0.0,41188.607380453075,0.0,0.0,41188.607380453075,0.0,41188.607380453075,21843.659017016616,16756.827571433467,3466.8627157611622,0.0,0.0,refund,0.0
2025-10-08,2025-10-07,2025-08-13,2025-10-07,10195.36856622222,9480.884859043212,61623.94382937586,61623.94382937586,0.0,0.0,0.0,38124.76479646535,0.0,0.0,38124.76479646535,0.0,38124.76479646535,20251.60589462963,17046.836111111108,1940.6783791906728,0.0,0.0,refund,0.0
2025-10-09,2025-10-08,2025-08-14,2025-10-08,9480.884859043212,5960.726599345682,68205.91867709876,68205.91867709876,0.0,0.0,0.0,43017.49895648185,0.0,0.0,43017.49895648186,0.0,43017.49895648186,15151.314676467762,15440.707321666665,12735.329638964335,0.0,0.0,refund,0.0
2025-10-10,2025-10-09,2025-08-15,2025-10-09,5960.726599345682,6072.703223845681,31765.679594052537,31765.679594052537,0.0,0.0,0.0,17008.78908625451,0.0,0.0,17008.78908625451,0.0,17008.78908625451,15446.248031982163,12410.681943855558,19386.502589259264,0.0,0.0,refund,0.0
2025-10-11,2025-10-10,2025-08-16,2025-10-10,6072.703223845681,9463.231479617285,36063.96696505487,36063.96696505487,0.0,0.0,0.0,18852.79960537637,0.0,0.0,18852.79960537637,0.0,18852.79960537637,19030.22841930727,12363.009589444446,15290.434551858714,0.0,0.0,refund,0.0
2025-10-12,2025-10-11,2025-08-17,2025-10-11,9463.231479617285,8827.626323999999,65602.05334000001,65602.05334000001,0.0,0.0,214.4589352974666,40249.98410787519,0.0,0.0,40249.98410787519,1448.094125435127,41698.07823331032,19708.44064823731,16535.88156512777,4128.9972088546,0.0,0.0,refund,0.0
2025-10-13,2025-10-12,2025-08-18,2025-10-12,8827.626323999999,9277.445439814815,68776.64652096022,68776.64652096022,0.0,0.0,107.20535880555497,42210.111022986224,0.0,0.0,42210.111022986224,528.2324112843582,42738.34343427058,21761.380549224974,17221.881040638887,7316.9570711796905,0.0,0.0,refund,0.0
2025-10-14,2025-10-13,2025-08-19,2025-10-13,9277.445439814815,9215.440136907408,71186.89198261316,71186.89198261316,0.0,0.0,417.9461461111103,44047.8890546156,0.0,0.0,44047.88905461561,2064.408419794718,46112.29747441033,21046.234342448563,17103.25459,6888.029092942379,0.0,0.0,refund,0.0
2025-10-15,2025-10-14,2025-08-20,2025-10-14,9215.440136907408,8662.79708961111,72978.70173090123,72978.70173090123,0.0,0.0,0.0,44872.17984007424,0.0,0.0,44872.17984007424,0.0,44872.17984007424,20776.996068161865,17326.74555777778,7608.4275705171485,0.0,0.0,refund,0.0
2025-10-16,2025-10-15,2025-08-21,2025-10-15,8662.79708961111,5737.776254993827,66253.55437355969,66253.55437355969,0.0,0.0,3.6677515499987745,41448.901692132284,0.0,0.0,41448.901692132284,17.27877755204423,41466.18046968433,19308.864767578874,18272.699212894444,2254.5836204252455,0.0,0.0,refund,0.0
2025-10-17,2025-10-16,2025-08-22,2025-10-16,5737.776254993827,5605.07679745679,30396.5164416941,30396.5164416941,0.0,0.0,654.6933351944435,15523.939028812363,0.0,0.0,15523.939028812363,4139.627564459271,19663.566593271633,15908.698581234568,13005.475362583335,12143.787241570646,0.0,0.0,refund,0.0
2025-10-18,2025-10-17,2025-08-23,2025-10-17,5605.07679745679,9068.184641370372,36265.34571455418,36265.34571455418,0.0,0.0,0.0,18951.81596486458,0.0,0.0,18951.81596486458,0.0,18951.81596486458,19359.127592002744,12564.096289999998,13393.72114588477,0.0,0.0,refund,0.0
2025-10-19,2025-10-18,2025-08-24,2025-10-18,9068.184641370372,8573.250983092592,71279.70912817559,71279.70912817559,0.0,0.0,36.76489298888866,44068.94531795339,0.0,0.0,44068.94531795339,212.62090318788788,44281.56622114128,21392.38693704389,17773.273711455557,3811.6382622428014,0.0,0.0,refund,0.0
2025-10-20,2025-10-19,2025-08-25,2025-10-19,8573.250983092592,8558.33794411111,76242.84488703115,76242.84488703115,0.0,0.0,0.0,47575.81888308123,0.0,0.0,47575.81888308123,0.0,47575.81888308123,20522.41920227023,16636.581288922218,7916.224607016464,0.0,0.0,refund,0.0
2025-10-21,2025-10-20,2025-08-26,2025-10-20,8558.33794411111,8715.496287685186,75061.15836982167,75061.15836982167,0.0,0.0,0.0,46221.36700758354,0.0,0.0,46221.36700758354,0.0,46221.36700758354,22354.263349513036,17965.510803888887,4209.824474197527,0.0,0.0,refund,0.0
2025-10-22,2025-10-21,2025-08-27,2025-10-21,8715.496287685186,8440.710564407409,70856.2945959945,70856.2945959945,0.0,0.0,551.7847782777758,43625.39702785977,0.0,0.0,43625.39702785977,3649.18331581688,47274.58034367665,21517.011954314126,17676.08683394445,2012.257553902606,0.0,0.0,refund,0.0
2025-10-23,2025-10-22,2025-08-28,2025-10-22,8440.710564407409,5943.652101820989,79219.2432786214,79219.2432786214,0.0,0.0,717.2545887944434,49432.297080166616,0.0,0.0,49432.297080166616,4996.99437089079,54429.29145105741,15246.357559519887,14596.90223953889,15907.54551410151,0.0,0.0,refund,0.0
2025-10-24,2025-10-23,2025-08-29,2025-10-23,5943.652101820989,6111.746003691358,32365.338625054865,32365.338625054865,0.0,0.0,851.9263790999998,16555.83811316923,0.0,0.0,16555.838113169226,4768.792466047708,21324.630579216937,17039.07910195473,13650.369560899999,11408.50474643347,0.0,0.0,refund,0.0
2025-10-25,2025-10-24,2025-08-30,2025-10-24,6111.746003691358,8441.47743724074,35040.33151766118,35040.33151766118,0.0,0.0,611.4245076666667,17746.63409864593,0.0,0.0,17746.63409864593,3304.975216123001,21051.609314768928,19058.71996951303,13340.804885111109,10535.40820759259,0.0,0.0,refund,0.0
2025-10-26,2025-10-25,2025-08-31,2025-10-25,8441.47743724074,8564.573674722222,76406.78477879973,76406.78477879973,0.0,0.0,316.2244781722257,47096.03333053591,0.0,0.0,47096.0333305359,2173.286449896113,49269.319780432015,18897.29503018519,15196.022360716664,8477.424570836763,0.0,0.0,refund,0.0
2025-10-27,2025-10-26,2025-09-01,2025-10-26,8564.573674722222,8450.156076907406,69660.65667548697,69660.65667548697,0.0,0.0,984.9233491111136,43015.19780093563,0.0,0.0,43015.19780093563,6688.803696950273,49704.0014978859,21205.327296392312,17279.290948111113,3166.9620096502067,0.0,0.0,refund,0.0
2025-10-28,2025-10-27,2025-09-02,2025-10-27,8450.156076907406,8502.677431259259,69799.15293268861,69799.15293268861,0.0,0.0,1600.5537459333277,43120.48715300417,0.0,0.0,43120.48715300417,10926.516388190794,54047.003541194965,20411.457968703704,16486.011735733337,1501.8387456515702,0.0,0.0,refund,0.0
2025-10-29,2025-10-28,2025-09-03,2025-10-28,8502.677431259259,8456.116085277778,77868.16188196206,77868.16188196206,0.0,0.0,575.5995334444503,47925.93126708429,0.0,0.0,47925.9312670843,3804.206909440153,51730.13817652445,22208.53036888889,18030.81481018333,4953.789056700961,0.0,0.0,refund,0.0
2025-10-30,2025-10-29,2025-09-04,2025-10-29,8456.116085277778,6319.130616825713,66766.08804676268,66766.08804676268,0.0,0.0,1604.1988166999986,41569.31502768022,0.0,0.0,41569.31502768021,10752.446698613541,52321.76172629376,18845.842990438956,17188.41974386241,1925.0459668861427,0.0,0.0,refund,0.0
